Datetime,Actual Linear Regression,Predicted Linear Regression,Actual Random Forest,Predicted Random Forest,Actual XGBoost,Predicted XGBoost
2024-06-28 02:00:00+00:00,19.0,47.79482492279237,19.0,34.12869782322839,19.0,38.193672
2024-06-28 03:00:00+00:00,19.0,51.73020913810251,19.0,39.53360070289101,19.0,46.774837
2024-06-28 04:00:00+00:00,23.0,41.579507548038805,23.0,45.179178080688104,23.0,48.34744
2024-06-28 05:00:00+00:00,35.0,41.96858524493314,35.0,40.278272548274366,35.0,48.1983
2024-06-28 06:00:00+00:00,34.0,34.33946778242455,34.0,38.24528120632441,34.0,44.298557
2024-06-28 07:00:00+00:00,43.0,35.00646577041482,43.0,37.35979575724972,43.0,39.22995
2024-06-28 08:00:00+00:00,35.0,36.83005495371913,35.0,40.234047235234215,35.0,39.003014
2024-06-28 09:00:00+00:00,16.999999999999996,27.154783213574092,16.999999999999996,40.79083475897525,16.999999999999996,37.799755
2024-06-28 10:00:00+00:00,13.999999999999996,48.57043772195425,13.999999999999996,41.043963569436734,13.999999999999996,37.634724
2024-06-28 11:00:00+00:00,15.0,43.459331204898376,15.0,43.740589891560234,15.0,67.09137
2024-06-28 12:00:00+00:00,44.0,49.77704796118189,44.0,38.75254265727544,44.0,38.69358
2024-06-28 13:00:00+00:00,45.0,46.70162542907076,45.0,39.30294189962938,45.0,48.92901
2024-06-28 14:00:00+00:00,39.0,46.721498635422904,39.0,40.68899041016835,39.0,44.477398
2024-06-28 15:00:00+00:00,34.0,50.46216164390398,34.0,41.86984691582526,34.0,45.873962
2024-06-28 16:00:00+00:00,34.0,53.161535323489716,34.0,39.794865317971464,34.0,44.554317
2024-06-28 17:00:00+00:00,23.0,52.96751287976656,23.0,39.04221850178743,23.0,43.89675
2024-06-28 18:00:00+00:00,16.999999999999996,51.7192168885947,16.999999999999996,42.63556733459714,16.999999999999996,46.530422
2024-06-28 19:00:00+00:00,13.999999999999996,47.80071063848061,13.999999999999996,39.40816110068624,13.999999999999996,42.73932
2024-06-28 20:00:00+00:00,16.0,47.97153687631078,16.0,37.59401031353101,16.0,40.87952
2024-06-28 21:00:00+00:00,10.999999999999996,53.748394506689465,10.999999999999996,43.12705344819769,10.999999999999996,49.213745
2024-06-28 22:00:00+00:00,70.0,57.379295798691146,70.0,47.11900908124441,70.0,51.595566
2024-06-28 23:00:00+00:00,82.0,56.92379615375364,82.0,46.09460372147648,82.0,50.388138
2024-06-29 00:00:00+00:00,65.0,57.81290489424066,65.0,43.04214318477394,65.0,50.446445
2024-06-29 01:00:00+00:00,56.0,56.41945432688044,56.0,33.96623987487707,56.0,41.16617
2024-06-29 02:00:00+00:00,54.0,54.8657877422321,54.0,39.11069956894978,54.0,41.720287
2024-06-29 03:00:00+00:00,46.0,49.50293717558725,46.0,34.992488312886834,46.0,41.00008
2024-06-29 04:00:00+00:00,38.0,44.86190499667816,38.0,35.804227038055764,38.0,38.641106
2024-06-29 05:00:00+00:00,35.0,35.81760206499291,35.0,34.25194038059646,35.0,36.78518
2024-06-29 06:00:00+00:00,33.0,31.61445608671363,33.0,36.90291024525782,33.0,35.549297
2024-06-29 07:00:00+00:00,17.000000000000004,54.48663572547434,17.000000000000004,31.763768247306633,17.000000000000004,38.93111
2024-06-29 08:00:00+00:00,13.0,44.18217706379198,13.0,33.18632468111537,13.0,43.731533
2024-06-29 09:00:00+00:00,13.999999999999996,46.00133648120209,13.999999999999996,33.19141607414579,13.999999999999996,30.398598
2024-06-29 10:00:00+00:00,12.0,47.409461957832946,12.0,32.863804231763645,12.0,37.234814
2024-06-29 11:00:00+00:00,10.999999999999996,49.109326199129555,10.999999999999996,33.163940714716794,10.999999999999996,42.764194
2024-06-29 12:00:00+00:00,13.999999999999996,49.38840976215488,13.999999999999996,33.67997628141145,13.999999999999996,30.204063
2024-06-29 13:00:00+00:00,10.999999999999996,47.645888376710104,10.999999999999996,33.73005812171227,10.999999999999996,30.567562
2024-06-29 14:00:00+00:00,10.0,46.59873926699129,10.0,34.012841286398114,10.0,29.457272
2024-06-29 15:00:00+00:00,10.0,47.09520681895992,10.0,34.17645786614787,10.0,31.265478
2024-06-29 16:00:00+00:00,9.0,48.32714374098771,9.0,34.60478858553784,9.0,31.64359
2024-06-29 17:00:00+00:00,7.0,52.79695781339706,7.0,34.82424443217024,7.0,29.255907
2024-06-29 18:00:00+00:00,9.0,53.00358952285967,9.0,34.79971758420307,9.0,28.772648
2024-06-29 19:00:00+00:00,6.0,50.61610393874298,6.0,36.1258565382789,6.0,28.958437
2024-06-29 20:00:00+00:00,3.0,48.538047429954645,3.0,36.23369342969245,3.0,26.575323
2024-06-29 21:00:00+00:00,4.0,45.217493864665016,4.0,38.07075392185444,4.0,24.655434
2024-06-29 22:00:00+00:00,5.0,52.822360602594586,5.0,33.743275205080366,5.0,26.176706
2024-06-29 23:00:00+00:00,4.0,59.45779694918281,4.0,37.71660593212102,4.0,38.541107
2024-06-30 00:00:00+00:00,5.0,14.77423878330103,5.0,26.21703299818129,5.0,20.002884
2024-06-30 01:00:00+00:00,7.0,18.77465492673025,7.0,24.843699918543322,7.0,21.777609
2024-06-30 02:00:00+00:00,12.0,17.95903494162542,12.0,25.404520819054007,12.0,24.077694
2024-06-30 03:00:00+00:00,16.999999999999996,14.440335830840809,16.999999999999996,25.3239017696969,16.999999999999996,22.862684
2024-06-30 04:00:00+00:00,13.999999999999996,8.930560910540748,13.999999999999996,24.776968361568212,13.999999999999996,21.688353
2024-06-30 05:00:00+00:00,10.0,14.147387459783204,10.0,21.837372766357927,10.0,21.559526
2024-06-30 06:00:00+00:00,6.0,22.82966287962745,6.0,21.99011330276568,6.0,18.352848
2024-06-30 07:00:00+00:00,6.0,21.874894958639516,6.0,20.947678442367216,6.0,20.413979
2024-06-30 08:00:00+00:00,5.0,20.825723482764147,5.0,20.62145286766872,5.0,21.759285
2024-06-30 09:00:00+00:00,3.0,21.293745654311806,3.0,19.578865647031897,3.0,19.759096
2024-06-30 10:00:00+00:00,2.0,23.555426530512364,2.0,20.542263539938446,2.0,19.026182
2024-06-30 11:00:00+00:00,4.0,24.66703326116442,4.0,20.090057909136174,4.0,17.065804
2024-06-30 12:00:00+00:00,5.0,25.839239941793267,5.0,20.2614916362278,5.0,19.223753
2024-06-30 13:00:00+00:00,3.0,26.276179712688304,3.0,20.77298290159819,3.0,21.103355
2024-06-30 14:00:00+00:00,4.0,14.345439662159492,4.0,25.809830540844366,4.0,24.44471
2024-06-30 15:00:00+00:00,6.0,20.011711790960135,6.0,26.984147554729464,6.0,24.93262
2024-06-30 16:00:00+00:00,10.0,30.641833520677324,10.0,34.65327827479118,10.0,36.47077
2024-06-30 17:00:00+00:00,10.0,36.53712743560641,10.0,45.07885487699724,10.0,43.418255
2024-06-30 18:00:00+00:00,16.0,35.36571340385308,16.0,47.33533830660788,16.0,43.752773
2024-06-30 19:00:00+00:00,25.0,33.742717018108465,25.0,45.72849445459992,25.0,43.75807
2024-06-30 20:00:00+00:00,13.999999999999996,30.286471183341973,13.999999999999996,39.76218854719265,13.999999999999996,40.73226
2024-06-30 21:00:00+00:00,15.0,22.76472685965723,15.0,38.37916092055281,15.0,40.357666
2024-06-30 22:00:00+00:00,16.0,23.581943864507252,16.0,30.527456547429058,16.0,32.25475
2024-06-30 23:00:00+00:00,13.999999999999996,20.831686585074976,13.999999999999996,26.526984953758667,13.999999999999996,26.159073
2024-07-01 00:00:00+00:00,13.0,16.106249673940738,13.0,27.882154514882416,13.0,31.932697
2024-07-01 01:00:00+00:00,10.0,18.281106371950955,10.0,29.725707495959576,10.0,27.576637
2024-07-01 02:00:00+00:00,9.0,21.7606667320282,9.0,25.67303752030137,9.0,30.565277
2024-07-01 03:00:00+00:00,10.0,21.818174467976178,10.0,32.23769635056989,10.0,35.966476
2024-07-01 04:00:00+00:00,19.0,19.053137354580144,19.0,26.35584992802676,19.0,33.68907
2024-07-01 05:00:00+00:00,4.0,17.48802996030315,4.0,26.960142388345417,4.0,33.69396
2024-07-01 06:00:00+00:00,5.0,18.71464321941471,5.0,24.051520723732768,5.0,32.66058
2024-07-01 07:00:00+00:00,5.0,18.924565131444638,5.0,23.383775927864136,5.0,34.27482
2024-07-01 08:00:00+00:00,3.0,16.39657201376656,3.0,22.68963725888784,3.0,30.447084
2024-07-01 09:00:00+00:00,2.0,15.942485839079723,2.0,21.450272342131115,2.0,30.741913
2024-07-01 10:00:00+00:00,2.0,20.447566318315353,2.0,21.34610928791591,2.0,27.417433
2024-07-01 11:00:00+00:00,3.0,23.64473586205156,3.0,21.705123426217355,3.0,26.593975
2024-07-01 12:00:00+00:00,2.0,23.37719417472158,2.0,22.068284382832477,2.0,26.376747
2024-07-01 13:00:00+00:00,6.0,27.90386241482679,6.0,22.862147807033917,6.0,26.672516
2024-07-01 14:00:00+00:00,6.0,16.618836708868116,6.0,26.23747354853132,6.0,31.14398
2024-07-01 15:00:00+00:00,10.999999999999996,19.62346350490509,10.999999999999996,25.845643342236254,10.999999999999996,32.929585
2024-07-01 16:00:00+00:00,22.0,23.204001088324276,22.0,25.973944625319124,22.0,32.73853
2024-07-01 17:00:00+00:00,21.0,30.88052016595077,21.0,25.964180052845865,21.0,30.68586
2024-07-01 18:00:00+00:00,19.0,26.06115555737597,19.0,25.592350750641927,19.0,28.269575
2024-07-01 19:00:00+00:00,29.0,26.329989997916982,29.0,30.75094912906889,29.0,32.330284
2024-07-01 20:00:00+00:00,16.999999999999996,22.18111715335101,16.999999999999996,23.615925853321787,16.999999999999996,26.4876
2024-07-01 21:00:00+00:00,6.0,24.306445098995255,6.0,27.984940979873244,6.0,31.513857
2024-07-01 22:00:00+00:00,10.999999999999996,31.84546015139847,10.999999999999996,31.686459391091873,10.999999999999996,32.828747
2024-07-01 23:00:00+00:00,8.0,28.3198922174804,8.0,28.99168799390281,8.0,31.256546
2024-07-02 00:00:00+00:00,8.0,24.005317561986544,8.0,34.48674102816226,8.0,34.120213
2024-07-02 01:00:00+00:00,10.999999999999996,25.069037334749623,10.999999999999996,33.38471622205555,10.999999999999996,35.278095
2024-07-02 02:00:00+00:00,10.999999999999996,26.682287276965894,10.999999999999996,33.79647680241413,10.999999999999996,33.694946
2024-07-02 03:00:00+00:00,9.0,22.268625047992828,9.0,35.72363197964494,9.0,40.559597
2024-07-02 04:00:00+00:00,5.0,23.385569386877705,5.0,28.530560412704038,5.0,31.31223
2024-07-02 05:00:00+00:00,4.79999999999999,24.77634179970312,4.79999999999999,27.82156322097098,4.79999999999999,25.931293
2024-07-02 06:00:00+00:00,7.199999999999996,23.13019963864315,7.199999999999996,26.147176329178546,7.199999999999996,25.369154
2024-07-02 07:00:00+00:00,10.999999999999996,21.764363537010468,10.999999999999996,25.64618601293299,10.999999999999996,23.798672
2024-07-02 08:00:00+00:00,7.199999999999996,21.274169925564934,7.199999999999996,23.76721640395993,7.199999999999996,24.487646
2024-07-02 09:00:00+00:00,0.0,24.22201812939386,0.0,22.727254536076313,0.0,22.57452
2024-07-02 10:00:00+00:00,1.000000000000007,27.094560797667896,1.000000000000007,23.077730770995437,1.000000000000007,21.424177
2024-07-02 11:00:00+00:00,0.0,32.28045540248331,0.0,23.012839856247293,0.0,20.345074
2024-07-02 12:00:00+00:00,10.400000000000002,32.669867192624,10.400000000000002,22.341237550104413,10.400000000000002,20.565748
2024-07-02 13:00:00+00:00,10.400000000000002,31.156167369657737,10.400000000000002,22.44293609301242,10.400000000000002,19.889174
2024-07-02 14:00:00+00:00,2.0,19.36575909222927,2.0,26.141566301518175,2.0,21.46117
2024-07-02 15:00:00+00:00,7.0,22.429866305959536,7.0,27.30199920955268,7.0,26.874113
2024-07-02 16:00:00+00:00,12.0,25.0590301759446,12.0,28.16907742496419,12.0,29.371372
2024-07-02 17:00:00+00:00,16.999999999999996,31.889141325049195,16.999999999999996,41.86294558901414,16.999999999999996,39.703423
2024-07-02 18:00:00+00:00,13.999999999999996,34.37682640565674,13.999999999999996,43.75774468472052,13.999999999999996,41.092926
2024-07-02 19:00:00+00:00,12.0,34.648670368616195,12.0,38.75624854666828,12.0,41.002964
2024-07-02 20:00:00+00:00,10.999999999999996,33.06076785213543,10.999999999999996,35.55395725690904,10.999999999999996,39.863293
2024-07-02 21:00:00+00:00,9.0,29.979449347573336,9.0,31.86235562657847,9.0,33.29101
2024-07-02 22:00:00+00:00,5.0,32.58566056425923,5.0,22.89175407919764,5.0,22.997929
2024-07-02 23:00:00+00:00,5.0,34.38729006526046,5.0,31.46322502126444,5.0,30.742002
2024-07-03 00:00:00+00:00,4.0,27.200370113167764,4.0,31.87516015216971,4.0,29.778946
2024-07-03 01:00:00+00:00,6.0,26.294590593908993,6.0,31.283417453317966,6.0,28.972555
2024-07-03 02:00:00+00:00,7.0,24.200030771940988,7.0,24.209416175882307,7.0,22.08963
2024-07-03 03:00:00+00:00,6.0,27.099848299787936,6.0,24.201588985778386,6.0,22.677347
2024-07-03 04:00:00+00:00,4.0,22.656114709380745,4.0,22.86084205892386,4.0,21.806416
2024-07-03 05:00:00+00:00,2.0,15.58340579324613,2.0,22.137181453994298,2.0,17.95507
2024-07-03 06:00:00+00:00,1.000000000000007,17.083111869912386,1.000000000000007,20.444258570844184,1.000000000000007,20.295078
2024-07-03 07:00:00+00:00,0.0,16.750600795289415,0.0,19.852125580754823,0.0,18.338177
2024-07-03 08:00:00+00:00,1.000000000000007,18.381724543123823,1.000000000000007,16.05292158380715,1.000000000000007,18.24652
2024-07-03 09:00:00+00:00,0.7999999999999972,20.055012197478618,0.7999999999999972,15.85959139600792,0.7999999999999972,16.078697
2024-07-03 10:00:00+00:00,12.200000000000005,22.547742691723442,12.200000000000005,17.74786951305708,12.200000000000005,13.881183
2024-07-03 11:00:00+00:00,12.200000000000005,26.14962721904783,12.200000000000005,19.026943292791014,12.200000000000005,14.108169
2024-07-03 12:00:00+00:00,0.0,24.16807976576797,0.0,17.933005686420973,0.0,17.93539
2024-07-03 13:00:00+00:00,1.000000000000007,20.565660900062653,1.000000000000007,21.022798897849746,1.000000000000007,19.709284
2024-07-03 14:00:00+00:00,6.0,18.012231065116453,6.0,20.947786416457795,6.0,22.33212
2024-07-03 15:00:00+00:00,13.999999999999996,22.53212829030963,13.999999999999996,23.323489570084575,13.999999999999996,21.537548
2024-07-03 16:00:00+00:00,15.0,29.602209455462116,15.0,24.86995304141698,15.0,25.494097
2024-07-03 17:00:00+00:00,13.999999999999996,33.90699445383291,13.999999999999996,25.80565145096858,13.999999999999996,25.733847
2024-07-03 18:00:00+00:00,12.0,34.32700054773943,12.0,26.09359674929437,12.0,26.48343
2024-07-03 19:00:00+00:00,7.0,33.2494618911029,7.0,26.177141050591022,7.0,26.72
2024-07-03 20:00:00+00:00,9.0,33.96990896765692,9.0,29.443494823576003,9.0,30.723738
2024-07-03 21:00:00+00:00,9.0,35.474520989620146,9.0,36.599495893024724,9.0,35.241787
2024-07-03 22:00:00+00:00,7.0,39.680243068145955,7.0,34.631511233249604,7.0,32.38392
2024-07-03 23:00:00+00:00,6.0,40.83052288347369,6.0,30.962720767853874,6.0,33.05459
2024-07-04 00:00:00+00:00,8.0,30.517669885196142,8.0,25.6533569725931,8.0,30.091736
2024-07-04 01:00:00+00:00,9.0,29.531811798451145,9.0,24.347012706910224,9.0,22.926588
2024-07-04 02:00:00+00:00,7.0,26.565675880290883,7.0,22.782929481526516,7.0,22.177284
2024-07-04 03:00:00+00:00,4.0,26.51202336805386,4.0,24.84804168446272,4.0,20.691582
2024-07-04 04:00:00+00:00,6.0,24.625707612285623,6.0,27.432480935415516,6.0,27.635603
2024-07-04 05:00:00+00:00,4.0,14.553329742505412,4.0,27.158994250948773,4.0,29.156694
2024-07-04 06:00:00+00:00,3.0,14.138947160585758,3.0,26.3570124708365,3.0,22.20597
2024-07-04 07:00:00+00:00,15.4,30.972705454233278,15.4,21.90574228643358,15.4,15.88398
2024-07-04 08:00:00+00:00,2.0,18.046983459060925,2.0,19.349974360851903,2.0,19.074404
2024-07-04 09:00:00+00:00,7.200000000000003,20.93598040857114,7.200000000000003,17.411782136945856,7.200000000000003,17.20882
2024-07-04 10:00:00+00:00,7.200000000000003,23.8930895283047,7.200000000000003,16.817494472965308,7.200000000000003,15.649999
2024-07-04 11:00:00+00:00,1.000000000000007,27.136295210894446,1.000000000000007,16.322938977451305,1.000000000000007,15.647162
2024-07-04 12:00:00+00:00,0.0,27.866826603142385,0.0,15.85263681980265,0.0,15.8896675
2024-07-04 13:00:00+00:00,1.000000000000007,22.231754904873696,1.000000000000007,22.183052195934067,1.000000000000007,19.53587
2024-07-04 14:00:00+00:00,1.000000000000007,17.88259077117209,1.000000000000007,23.490673912255293,1.000000000000007,22.765627
2024-07-04 15:00:00+00:00,10.999999999999996,23.817334993745817,10.999999999999996,27.680674664931917,10.999999999999996,27.46185
2024-07-04 16:00:00+00:00,20.0,31.298755188642986,20.0,27.359168398166567,20.0,29.241796
2024-07-04 17:00:00+00:00,13.0,35.66696479856955,13.0,27.050356228939265,13.0,28.659428
2024-07-04 18:00:00+00:00,16.999999999999996,37.59234294311352,16.999999999999996,42.35517941825561,16.999999999999996,44.603676
2024-07-04 19:00:00+00:00,15.0,34.66732477918515,15.0,54.42812658618863,15.0,54.80598
2024-07-04 20:00:00+00:00,15.0,32.455543856180384,15.0,40.83847235973072,15.0,42.782337
2024-07-04 21:00:00+00:00,13.0,30.97274661087488,13.0,39.460053560551145,13.0,39.561466
2024-07-04 22:00:00+00:00,10.0,32.57772768451366,10.0,38.06744334728772,10.0,37.88198
2024-07-04 23:00:00+00:00,10.0,30.729437776164218,10.0,35.033849073735304,10.0,33.738064
2024-07-05 00:00:00+00:00,6.0,23.141281328325363,6.0,26.034564928171797,6.0,27.792154
2024-07-05 01:00:00+00:00,15.0,28.655731924509496,15.0,26.861818227954302,15.0,25.42799
2024-07-05 02:00:00+00:00,10.999999999999996,28.461124966493117,10.999999999999996,28.116518310770314,10.999999999999996,26.308243
2024-07-05 03:00:00+00:00,8.0,28.282589586133213,8.0,31.087641043004304,8.0,27.717005
2024-07-05 04:00:00+00:00,15.0,23.316242040409293,15.0,34.42093729925033,15.0,30.7351
2024-07-05 05:00:00+00:00,9.0,18.770586364528526,9.0,33.287641505419074,9.0,32.441433
2024-07-05 06:00:00+00:00,6.0,24.188887363971958,6.0,29.622292415557133,6.0,28.064476
2024-07-05 07:00:00+00:00,22.0,38.77294972713378,22.0,28.64411422660183,22.0,23.534065
2024-07-05 08:00:00+00:00,4.0,25.43633169302211,4.0,24.183047954891236,4.0,20.908953
2024-07-05 09:00:00+00:00,4.0,24.264642386348328,4.0,22.13898597144948,4.0,18.213346
2024-07-05 10:00:00+00:00,3.0,31.253188041891462,3.0,22.11456781672449,3.0,19.009802
2024-07-05 11:00:00+00:00,5.0,34.324141234477224,5.0,23.03011422939499,5.0,18.61492
2024-07-05 12:00:00+00:00,3.0,36.796058364592795,3.0,24.14126033085103,3.0,18.372953
2024-07-05 13:00:00+00:00,5.0,14.972673527661414,5.0,24.55089792990575,5.0,24.502375
2024-07-05 14:00:00+00:00,6.0,23.7363860723043,6.0,28.600189855780354,6.0,33.03601
2024-07-05 15:00:00+00:00,10.0,26.170833063651912,10.0,30.667014123164375,10.0,29.645828
2024-07-05 16:00:00+00:00,13.999999999999996,36.072802237120186,13.999999999999996,36.562410091640885,13.999999999999996,38.504765
2024-07-05 17:00:00+00:00,36.0,39.552774846085185,36.0,51.67413615622889,36.0,51.34537
2024-07-05 18:00:00+00:00,31.0,34.093248770338505,31.0,51.83705746684397,31.0,54.409443
2024-07-05 19:00:00+00:00,34.0,24.346473873079958,34.0,56.05600421549707,34.0,54.31966
2024-07-05 20:00:00+00:00,32.0,24.225875777775514,32.0,39.437075389714664,32.0,48.777405
2024-07-05 21:00:00+00:00,18.0,23.46985805895531,18.0,37.58723283749363,18.0,47.76962
2024-07-05 22:00:00+00:00,8.0,26.170416249462164,8.0,36.09585631887366,8.0,39.096466
2024-07-05 23:00:00+00:00,7.0,23.74409700261799,7.0,34.96785818453517,7.0,36.401375
2024-07-06 00:00:00+00:00,10.999999999999996,27.851989602752496,10.999999999999996,34.93787193094229,10.999999999999996,32.08192
2024-07-06 01:00:00+00:00,8.0,36.23623594236426,8.0,32.79594304762805,8.0,31.579548
2024-07-06 02:00:00+00:00,7.0,34.430038087607386,7.0,33.70721773458914,7.0,32.854076
2024-07-06 03:00:00+00:00,21.0,28.73417363025567,21.0,35.206699565333885,21.0,34.258415
2024-07-06 04:00:00+00:00,21.0,23.75428163572235,21.0,35.58516131343667,21.0,36.62579
2024-07-06 05:00:00+00:00,19.0,20.908681268388364,19.0,35.329681884200944,19.0,37.719456
2024-07-06 06:00:00+00:00,16.999999999999996,25.93730573824064,16.999999999999996,30.973461520256667,16.999999999999996,33.593826
2024-07-06 07:00:00+00:00,3.0,29.9430979452344,3.0,29.679018704172133,3.0,30.48614
2024-07-06 08:00:00+00:00,16.999999999999996,27.931039428261784,16.999999999999996,27.124230485591134,16.999999999999996,30.762812
2024-07-06 09:00:00+00:00,7.0,32.16018021765058,7.0,25.016714981935152,7.0,27.348951
2024-07-06 10:00:00+00:00,10.0,33.883255084729285,10.0,24.142948999337047,10.0,26.896372
2024-07-06 11:00:00+00:00,6.0,35.09609674016576,6.0,24.570423570708137,6.0,37.32053
2024-07-06 12:00:00+00:00,2.0,37.581426587796386,2.0,22.675709680404935,2.0,29.601025
2024-07-06 13:00:00+00:00,2.0,38.563619414598406,2.0,24.81181321841929,2.0,27.877817
2024-07-06 14:00:00+00:00,4.0,21.433738230198855,4.0,28.15634971054171,4.0,30.956648
2024-07-06 15:00:00+00:00,6.0,29.87726470055361,6.0,32.12954399030522,6.0,32.1458
2024-07-06 16:00:00+00:00,8.0,37.84091498481257,8.0,36.77732999044047,8.0,35.11835
2024-07-06 17:00:00+00:00,12.0,48.52848348757652,12.0,37.675549477213956,12.0,42.358986
2024-07-06 18:00:00+00:00,13.999999999999996,47.63044812313342,13.999999999999996,60.01753865058808,13.999999999999996,51.7496
2024-07-06 19:00:00+00:00,10.999999999999996,45.06972121525371,10.999999999999996,59.3918716208426,10.999999999999996,57.018055
2024-07-06 20:00:00+00:00,16.0,37.097959858470404,16.0,40.17218506018098,16.0,43.863735
2024-07-06 21:00:00+00:00,15.0,35.942812010219995,15.0,38.860352574766495,15.0,41.050537
2024-07-06 22:00:00+00:00,19.0,40.237368008408225,19.0,36.240742772922914,19.0,42.186028
2024-07-06 23:00:00+00:00,21.0,39.039541296907714,21.0,33.46363393792485,21.0,31.131685
2024-07-07 00:00:00+00:00,9.0,27.31959648166196,9.0,28.838148552701984,9.0,48.195454
2024-07-07 01:00:00+00:00,6.0,22.844312872227988,6.0,28.886251116733092,6.0,25.128872
2024-07-07 02:00:00+00:00,5.0,28.825131293804134,5.0,29.096532256621966,5.0,28.171164
2024-07-07 03:00:00+00:00,5.0,25.988683026714625,5.0,29.653256044680464,5.0,27.991726
2024-07-07 04:00:00+00:00,5.0,20.772366246671254,5.0,30.90699681157066,5.0,30.97491
2024-07-07 05:00:00+00:00,5.0,23.805808472489275,5.0,30.670285744821967,5.0,34.768497
2024-07-07 06:00:00+00:00,7.0,34.50042212544713,7.0,28.557273430514655,7.0,31.901638
2024-07-07 07:00:00+00:00,25.800000000000004,41.42851521138914,25.800000000000004,30.491720389863747,25.800000000000004,24.2757
2024-07-07 08:00:00+00:00,8.0,19.56054034418321,8.0,27.501659272928244,8.0,27.79216
2024-07-07 09:00:00+00:00,9.0,15.427494301585284,9.0,25.530724297823472,9.0,25.756495
2024-07-07 10:00:00+00:00,6.0,18.701465899267646,6.0,24.082781591053394,6.0,25.582817
2024-07-07 11:00:00+00:00,6.0,30.119352948109167,6.0,24.455200112310017,6.0,25.958075
2024-07-07 12:00:00+00:00,12.0,39.1287013453973,12.0,25.808426372345338,12.0,28.598671
2024-07-07 13:00:00+00:00,26.8,41.233986941355056,26.8,49.83822862519981,26.8,36.010952
2024-07-07 14:00:00+00:00,8.0,30.499094738538815,8.0,29.549428927010965,8.0,27.094381
2024-07-07 15:00:00+00:00,12.0,36.50064971054053,12.0,36.695111742177005,12.0,29.650318
2024-07-07 16:00:00+00:00,13.0,25.53537913064963,13.0,31.90368549425435,13.0,28.840578
2024-07-07 17:00:00+00:00,10.999999999999996,27.891646357804234,10.999999999999996,36.71246410809743,10.999999999999996,37.909004
2024-07-07 18:00:00+00:00,9.0,22.798426392416218,9.0,31.329850035767205,9.0,29.467432
2024-07-07 19:00:00+00:00,8.0,21.091794451288024,8.0,30.182881407629175,8.0,25.72847
2024-07-07 20:00:00+00:00,6.0,16.960107691881603,6.0,28.452968614030972,6.0,24.408796
2024-07-07 21:00:00+00:00,7.0,18.807343328437355,7.0,28.10802966123242,7.0,26.722492
2024-07-07 22:00:00+00:00,4.0,25.019498940377844,4.0,31.525418131142352,4.0,26.542677
2024-07-07 23:00:00+00:00,4.0,24.50105149023318,4.0,30.941423602906507,4.0,27.839643
2024-07-08 00:00:00+00:00,4.0,21.926990091629932,4.0,28.484360857988563,4.0,22.167444
2024-07-08 01:00:00+00:00,3.0,27.308350530403345,3.0,28.005149774326828,3.0,19.805992
2024-07-08 02:00:00+00:00,2.0,26.379666578715955,2.0,28.606708655148132,2.0,25.027607
2024-07-08 03:00:00+00:00,1.000000000000007,21.514607274733976,1.000000000000007,30.548251956200883,1.000000000000007,25.792109
2024-07-08 04:00:00+00:00,10.0,13.778145994362262,10.0,35.88580010869505,10.0,24.407213
2024-07-08 05:00:00+00:00,10.0,11.383656624204946,10.0,36.79079875879698,10.0,28.243681
2024-07-08 06:00:00+00:00,18.0,17.37044592699351,18.0,32.340400566869164,18.0,30.988855
2024-07-08 07:00:00+00:00,24.4,33.09332537583737,24.4,30.36163286131834,24.4,22.18258
2024-07-08 08:00:00+00:00,13.0,17.769007886994814,13.0,26.424932658118514,13.0,27.419237
2024-07-08 09:00:00+00:00,13.0,18.38144898240364,13.0,25.73274520004441,13.0,29.686724
2024-07-08 10:00:00+00:00,16.999999999999996,24.87777633817359,16.999999999999996,26.177262356227423,16.999999999999996,28.406282
2024-07-08 11:00:00+00:00,9.0,31.65019394230842,9.0,24.280532030115385,9.0,23.770075
2024-07-08 12:00:00+00:00,6.0,38.56587924379323,6.0,25.765382226020122,6.0,23.082788
2024-07-08 13:00:00+00:00,3.0,25.370034726563972,3.0,28.505608417285835,3.0,25.807455
2024-07-08 14:00:00+00:00,5.0,25.50197866845656,5.0,29.98857005872333,5.0,25.189732
2024-07-08 15:00:00+00:00,10.999999999999996,29.646005793646623,10.999999999999996,28.85609390037289,10.999999999999996,25.083277
2024-07-08 16:00:00+00:00,28.0,33.15321443452581,28.0,29.255048419372375,28.0,24.552645
2024-07-08 17:00:00+00:00,35.0,39.513189581244774,35.0,35.1884796004053,35.0,29.855299
2024-07-08 18:00:00+00:00,57.0,39.395959103878226,57.0,45.00351315472974,57.0,30.522503
2024-07-08 19:00:00+00:00,61.0,36.15464629700796,61.0,32.019143243814604,61.0,28.156424
2024-07-08 20:00:00+00:00,53.0,36.2219888583212,53.0,27.3042063329706,53.0,27.636147
2024-07-08 21:00:00+00:00,19.0,31.9374618424564,19.0,27.210531724725914,19.0,23.70772
2024-07-08 22:00:00+00:00,7.0,31.34172811333758,7.0,26.8100024077763,7.0,19.888903
2024-07-08 23:00:00+00:00,10.999999999999996,31.37299875101928,10.999999999999996,28.418542402190393,10.999999999999996,20.738337
2024-07-09 00:00:00+00:00,10.999999999999996,7.231860582600348,10.999999999999996,22.496625785534732,10.999999999999996,17.553617
2024-07-09 01:00:00+00:00,17.400000000000002,23.224518358577598,17.400000000000002,35.68489262113246,17.400000000000002,30.741444
